"Route","avg_delay","range"
2630,15.8521256931608,"(15,30]"
2114,15.86,"(15,30]"
4538,15.8625336927224,"(15,30]"
3257,15.8638461538462,"(15,30]"
5828,15.8666666666667,"(15,30]"
2795,15.8705394190871,"(15,30]"
391,15.8714285714286,"(15,30]"
1577,15.8733624454148,"(15,30]"
1299,15.8815374921235,"(15,30]"
3469,15.882946518668,"(15,30]"
6464,15.8855241264559,"(15,30]"
5977,15.8857142857143,"(15,30]"
4396,15.8888888888889,"(15,30]"
1266,15.889175257732,"(15,30]"
701,15.8893905191874,"(15,30]"
2017,15.8902305159166,"(15,30]"
3093,15.8914653784219,"(15,30]"
4653,15.8921865536039,"(15,30]"
6044,15.8965224766751,"(15,30]"
3884,15.8967355096602,"(15,30]"
3952,15.8982511923688,"(15,30]"
588,15.9113924050633,"(15,30]"
6246,15.9117647058824,"(15,30]"
5766,15.9142857142857,"(15,30]"
3753,15.9168399168399,"(15,30]"
2354,15.9192546583851,"(15,30]"
6031,15.9195402298851,"(15,30]"
387,15.9225352112676,"(15,30]"
437,15.9239130434783,"(15,30]"
6523,15.9277025476245,"(15,30]"
740,15.9389965792474,"(15,30]"
2334,15.9395905128725,"(15,30]"
83,15.9396551724138,"(15,30]"
6393,15.9499304589708,"(15,30]"
2205,15.954954954955,"(15,30]"
5940,15.956382682859,"(15,30]"
4821,15.9576467716343,"(15,30]"
1464,15.960059538576,"(15,30]"
2241,15.9610189116171,"(15,30]"
5128,15.9636363636364,"(15,30]"
3803,15.964333781965,"(15,30]"
4024,15.9672131147541,"(15,30]"
5869,15.9691358024691,"(15,30]"
4536,15.9713920817369,"(15,30]"
4721,15.9717898832685,"(15,30]"
5797,15.9741841207988,"(15,30]"
1125,15.9747292418773,"(15,30]"
2495,15.9761686526123,"(15,30]"
2044,15.9801724137931,"(15,30]"
2861,15.982987498389,"(15,30]"
3582,15.9835616438356,"(15,30]"
1834,15.9923611111111,"(15,30]"
6201,15.9935483870968,"(15,30]"
2300,15.9973632168754,"(15,30]"
2860,16,"(15,30]"
5313,16,"(15,30]"
3824,16.0071428571429,"(15,30]"
253,16.0076465590484,"(15,30]"
520,16.0117096018735,"(15,30]"
5919,16.0135505481121,"(15,30]"
3768,16.0161042944785,"(15,30]"
1358,16.0202839756592,"(15,30]"
1232,16.0258620689655,"(15,30]"
5667,16.0260869565217,"(15,30]"
4586,16.0271944922547,"(15,30]"
2116,16.03125,"(15,30]"
1838,16.0340909090909,"(15,30]"
2383,16.0420962199313,"(15,30]"
5996,16.0532544378698,"(15,30]"
4406,16.0581693755346,"(15,30]"
5666,16.0585106382979,"(15,30]"
2772,16.0596026490066,"(15,30]"
2371,16.060707456979,"(15,30]"
5640,16.0618556701031,"(15,30]"
4905,16.0626438251087,"(15,30]"
1155,16.0630105017503,"(15,30]"
3615,16.0638728323699,"(15,30]"
1875,16.0662768031189,"(15,30]"
2421,16.0663336108798,"(15,30]"
1936,16.0674157303371,"(15,30]"
3473,16.0675596402034,"(15,30]"
3822,16.068215892054,"(15,30]"
3133,16.0709021601017,"(15,30]"
3078,16.0720954356846,"(15,30]"
5263,16.0805722891566,"(15,30]"
1734,16.0807027992853,"(15,30]"
3491,16.0815533980583,"(15,30]"
1602,16.0880474452555,"(15,30]"
714,16.0913872452334,"(15,30]"
5685,16.0954198473282,"(15,30]"
4549,16.1022776730016,"(15,30]"
1002,16.1024667931689,"(15,30]"
5727,16.1047619047619,"(15,30]"
5264,16.1071863580999,"(15,30]"
4108,16.1087054578259,"(15,30]"
6594,16.1137566137566,"(15,30]"
3660,16.1139869281046,"(15,30]"
1820,16.1150442477876,"(15,30]"
681,16.1182364729459,"(15,30]"
78,16.1222222222222,"(15,30]"
5855,16.1243654822335,"(15,30]"
3880,16.1293911007026,"(15,30]"
1770,16.1311154598826,"(15,30]"
4164,16.1363835376532,"(15,30]"
5343,16.1389925373134,"(15,30]"
6235,16.1389961389961,"(15,30]"
4648,16.139373684862,"(15,30]"
2979,16.140056022409,"(15,30]"
1603,16.1465324384787,"(15,30]"
3798,16.1552953156823,"(15,30]"
727,16.1652827204429,"(15,30]"
3119,16.1658682634731,"(15,30]"
5850,16.1666666666667,"(15,30]"
482,16.1702183635885,"(15,30]"
6532,16.1728212703102,"(15,30]"
1241,16.1747159090909,"(15,30]"
1485,16.1786542923434,"(15,30]"
1166,16.1832061068702,"(15,30]"
3076,16.1858224363386,"(15,30]"
3526,16.1859463042758,"(15,30]"
3933,16.1864682631946,"(15,30]"
2704,16.1874619598296,"(15,30]"
4835,16.1899441340782,"(15,30]"
7,16.1900826446281,"(15,30]"
4707,16.1941354903943,"(15,30]"
2187,16.1969111969112,"(15,30]"
3945,16.200493522517,"(15,30]"
5384,16.2047619047619,"(15,30]"
1518,16.2097457627119,"(15,30]"
2278,16.2098591549296,"(15,30]"
4449,16.2107795957652,"(15,30]"
2319,16.210934136892,"(15,30]"
4589,16.2111973392461,"(15,30]"
3716,16.2163009404389,"(15,30]"
472,16.2246330567964,"(15,30]"
509,16.2285067873303,"(15,30]"
3111,16.2316525212182,"(15,30]"
2146,16.2380952380952,"(15,30]"
1628,16.2410575427683,"(15,30]"
1442,16.2463522225993,"(15,30]"
5875,16.248322147651,"(15,30]"
2984,16.2506775067751,"(15,30]"
6596,16.2547770700637,"(15,30]"
6471,16.2592592592593,"(15,30]"
5466,16.2613516367476,"(15,30]"
1147,16.2624398073836,"(15,30]"
3934,16.2670275146594,"(15,30]"
5402,16.2678214523651,"(15,30]"
3763,16.2692307692308,"(15,30]"
3072,16.2741598632998,"(15,30]"
766,16.2768456375839,"(15,30]"
1181,16.2774674115456,"(15,30]"
4127,16.278502313841,"(15,30]"
4624,16.28007023705,"(15,30]"
4190,16.2801822323462,"(15,30]"
4537,16.283559247923,"(15,30]"
2827,16.2839667977283,"(15,30]"
5958,16.2879213483146,"(15,30]"
3774,16.2884615384615,"(15,30]"
6236,16.2941176470588,"(15,30]"
5943,16.2963737796374,"(15,30]"
222,16.2985026041667,"(15,30]"
2454,16.3,"(15,30]"
498,16.3041385948027,"(15,30]"
863,16.310067114094,"(15,30]"
1634,16.3123772102161,"(15,30]"
3522,16.3148816686723,"(15,30]"
1819,16.3182620202911,"(15,30]"
3471,16.319950586782,"(15,30]"
1112,16.3202054794521,"(15,30]"
3494,16.3214719666725,"(15,30]"
3015,16.32421875,"(15,30]"
989,16.3254392666157,"(15,30]"
4587,16.3296110180532,"(15,30]"
3658,16.3323262839879,"(15,30]"
1785,16.3350995274237,"(15,30]"
5888,16.34,"(15,30]"
2450,16.340074906367,"(15,30]"
5909,16.3459667612485,"(15,30]"
102,16.3500329597891,"(15,30]"
755,16.3501483679525,"(15,30]"
1716,16.3503866745985,"(15,30]"
4338,16.3559322033898,"(15,30]"
5366,16.361336281012,"(15,30]"
4780,16.3673057517659,"(15,30]"
6475,16.3717120443009,"(15,30]"
2735,16.3776223776224,"(15,30]"
1620,16.3833333333333,"(15,30]"
5165,16.3856569709127,"(15,30]"
3168,16.3906158357771,"(15,30]"
2682,16.3953656770456,"(15,30]"
3456,16.4028246852932,"(15,30]"
3087,16.4081996434938,"(15,30]"
1443,16.4128728414443,"(15,30]"
1752,16.4130434782609,"(15,30]"
2885,16.4144378083615,"(15,30]"
4745,16.4148148148148,"(15,30]"
2085,16.4196610169492,"(15,30]"
3489,16.4198218262806,"(15,30]"
4515,16.4219725343321,"(15,30]"
4142,16.4223034734918,"(15,30]"
3959,16.4235294117647,"(15,30]"
2657,16.4285714285714,"(15,30]"
664,16.4333958724203,"(15,30]"
3199,16.4337121212121,"(15,30]"
2727,16.4351464435146,"(15,30]"
3132,16.4442742244351,"(15,30]"
4252,16.4495001723544,"(15,30]"
3850,16.4507512520868,"(15,30]"
612,16.4547270306258,"(15,30]"
1831,16.4609442060086,"(15,30]"
4545,16.4620150862069,"(15,30]"
330,16.463978849967,"(15,30]"
1104,16.4642857142857,"(15,30]"
4706,16.4658273381295,"(15,30]"
4610,16.4680575772279,"(15,30]"
5694,16.4681881051176,"(15,30]"
3166,16.4706943192065,"(15,30]"
3118,16.4735500318674,"(15,30]"
5504,16.4739747634069,"(15,30]"
4366,16.4779411764706,"(15,30]"
6616,16.4779661016949,"(15,30]"
850,16.4807285048708,"(15,30]"
3350,16.4869739478958,"(15,30]"
5025,16.4891406987724,"(15,30]"
5400,16.4900239425379,"(15,30]"
1624,16.4916044776119,"(15,30]"
3117,16.4925373134328,"(15,30]"
4619,16.4927617973303,"(15,30]"
4434,16.4930470846548,"(15,30]"
3197,16.5065597667638,"(15,30]"
4916,16.5070422535211,"(15,30]"
5505,16.5122549019608,"(15,30]"
4250,16.5182857142857,"(15,30]"
5877,16.5192307692308,"(15,30]"
4955,16.5196581196581,"(15,30]"
5992,16.5287713841369,"(15,30]"
1867,16.5287973739182,"(15,30]"
4784,16.537037037037,"(15,30]"
1294,16.5385076415942,"(15,30]"
1090,16.5490909090909,"(15,30]"
1651,16.5502183406114,"(15,30]"
5541,16.5512820512821,"(15,30]"
972,16.5566037735849,"(15,30]"
942,16.5570890840652,"(15,30]"
5222,16.5583333333333,"(15,30]"
5443,16.5588235294118,"(15,30]"
1469,16.5590109609992,"(15,30]"
752,16.5616016427105,"(15,30]"
3559,16.5621359223301,"(15,30]"
6588,16.565371024735,"(15,30]"
2694,16.5653883972468,"(15,30]"
3201,16.5677966101695,"(15,30]"
2331,16.5707547169811,"(15,30]"
5399,16.5721040189125,"(15,30]"
1038,16.5731372009898,"(15,30]"
1548,16.5744125326371,"(15,30]"
690,16.5752212389381,"(15,30]"
762,16.5810810810811,"(15,30]"
3828,16.5833333333333,"(15,30]"
5844,16.5838926174497,"(15,30]"
2206,16.5904365904366,"(15,30]"
5970,16.5924574209246,"(15,30]"
6446,16.5941237649506,"(15,30]"
1917,16.5948012232416,"(15,30]"
5238,16.5952380952381,"(15,30]"
4468,16.5956112852665,"(15,30]"
2659,16.5959302325581,"(15,30]"
1420,16.5978301533857,"(15,30]"
3107,16.603066439523,"(15,30]"
4209,16.6074149314373,"(15,30]"
1428,16.6079907353793,"(15,30]"
1832,16.6093489148581,"(15,30]"
5453,16.61024,"(15,30]"
2738,16.6154121863799,"(15,30]"
1026,16.6219093406593,"(15,30]"
4871,16.6231343283582,"(15,30]"
1720,16.6234676007005,"(15,30]"
5968,16.6243257820928,"(15,30]"
3594,16.6253494874185,"(15,30]"
2787,16.634328358209,"(15,30]"
1292,16.6343594009983,"(15,30]"
265,16.6357333333333,"(15,30]"
323,16.635761589404,"(15,30]"
594,16.6363636363636,"(15,30]"
3598,16.6373983739837,"(15,30]"
1158,16.6413461538462,"(15,30]"
5458,16.6456692913386,"(15,30]"
5987,16.6496113989637,"(15,30]"
1544,16.6506024096386,"(15,30]"
1996,16.656912209889,"(15,30]"
2688,16.6573124662709,"(15,30]"
6663,16.6575342465753,"(15,30]"
2266,16.6578073089701,"(15,30]"
1847,16.6589184826473,"(15,30]"
4692,16.6596421471173,"(15,30]"
5589,16.6666666666667,"(15,30]"
4999,16.6671449067432,"(15,30]"
4915,16.6678726483357,"(15,30]"
1767,16.669097538742,"(15,30]"
3520,16.6695035460993,"(15,30]"
353,16.6714591618232,"(15,30]"
4761,16.6744680851064,"(15,30]"
6480,16.6795366795367,"(15,30]"
2745,16.6857490864799,"(15,30]"
2088,16.6869469026549,"(15,30]"
2159,16.6892230576441,"(15,30]"
2182,16.6904255319149,"(15,30]"
4033,16.6995185499858,"(15,30]"
37,16.7006751687922,"(15,30]"
5216,16.7046979865772,"(15,30]"
3587,16.7047244094488,"(15,30]"
1000,16.7083333333333,"(15,30]"
1806,16.7088122605364,"(15,30]"
2757,16.7091522731785,"(15,30]"
587,16.7111286503552,"(15,30]"
4906,16.7116351655974,"(15,30]"
795,16.7119309262166,"(15,30]"
1107,16.7153996101365,"(15,30]"
1063,16.7180722891566,"(15,30]"
2820,16.7203682393556,"(15,30]"
2007,16.7216905901116,"(15,30]"
1174,16.7245283018868,"(15,30]"
2083,16.7307692307692,"(15,30]"
5414,16.7307692307692,"(15,30]"
1195,16.7322453913569,"(15,30]"
5885,16.7371134020619,"(15,30]"
4300,16.7392197125257,"(15,30]"
4413,16.740671641791,"(15,30]"
2268,16.741127348643,"(15,30]"
1247,16.744122965642,"(15,30]"
2250,16.7458396369138,"(15,30]"
1212,16.7462311557789,"(15,30]"
3029,16.747572815534,"(15,30]"
4922,16.7486569455104,"(15,30]"
4588,16.7501892505678,"(15,30]"
717,16.7520107238606,"(15,30]"
1727,16.7539603960396,"(15,30]"
3450,16.7558139534884,"(15,30]"
16,16.7596153846154,"(15,30]"
1253,16.76,"(15,30]"
1541,16.7628219000216,"(15,30]"
1733,16.7655384615385,"(15,30]"
2149,16.7680473372781,"(15,30]"
1422,16.7792750929368,"(15,30]"
6012,16.7871939736347,"(15,30]"
1704,16.7878787878788,"(15,30]"
5387,16.7898089171975,"(15,30]"
4310,16.7914110429448,"(15,30]"
4499,16.7938461538462,"(15,30]"
5895,16.8009478672986,"(15,30]"
6098,16.8023782559456,"(15,30]"
4224,16.8108108108108,"(15,30]"
1556,16.8195020746888,"(15,30]"
3552,16.8234676007005,"(15,30]"
1877,16.8250104909778,"(15,30]"
950,16.8256472491909,"(15,30]"
1780,16.8298157453936,"(15,30]"
4936,16.8307508939213,"(15,30]"
3074,16.8368824531516,"(15,30]"
3866,16.8400450577302,"(15,30]"
2568,16.8436944937833,"(15,30]"
5292,16.8491379310345,"(15,30]"
2456,16.8564814814815,"(15,30]"
430,16.8571428571429,"(15,30]"
1423,16.8606060606061,"(15,30]"
1738,16.8610567514677,"(15,30]"
1583,16.8627450980392,"(15,30]"
2455,16.8635170603675,"(15,30]"
1891,16.868059373282,"(15,30]"
2667,16.8728813559322,"(15,30]"
3411,16.8729411764706,"(15,30]"
5045,16.8775894538606,"(15,30]"
5620,16.878093830809,"(15,30]"
337,16.8821218074656,"(15,30]"
1851,16.8882352941176,"(15,30]"
920,16.8956792526275,"(15,30]"
4601,16.8971759594497,"(15,30]"
5904,16.8976063829787,"(15,30]"
1552,16.9006522829905,"(15,30]"
3544,16.9028571428571,"(15,30]"
513,16.904214559387,"(15,30]"
1379,16.9059829059829,"(15,30]"
1758,16.9132653061224,"(15,30]"
1830,16.914650241971,"(15,30]"
4848,16.9161073825503,"(15,30]"
4638,16.9170305676856,"(15,30]"
357,16.921568627451,"(15,30]"
3460,16.9230769230769,"(15,30]"
2178,16.9268292682927,"(15,30]"
899,16.9276315789474,"(15,30]"
716,16.9292015381135,"(15,30]"
1739,16.9314516129032,"(15,30]"
5392,16.9350649350649,"(15,30]"
6591,16.9360269360269,"(15,30]"
1611,16.9428571428571,"(15,30]"
4670,16.9434260046133,"(15,30]"
5716,16.95,"(15,30]"
3669,16.9510204081633,"(15,30]"
2900,16.9544859201048,"(15,30]"
2927,16.9545454545455,"(15,30]"
407,16.9554565701559,"(15,30]"
3020,16.9764705882353,"(15,30]"
3529,16.9765625,"(15,30]"
1617,16.9810181190682,"(15,30]"
1808,16.9818043972707,"(15,30]"
1631,16.9827586206897,"(15,30]"
979,16.9868766404199,"(15,30]"
2235,16.9965517241379,"(15,30]"
667,17,"(15,30]"
1532,17,"(15,30]"
2414,17,"(15,30]"
1622,17.0010298661174,"(15,30]"
4661,17.001495215311,"(15,30]"
4185,17.0153256704981,"(15,30]"
5157,17.0172185430464,"(15,30]"
5148,17.0206103844629,"(15,30]"
5425,17.0214390602056,"(15,30]"
1554,17.0228898426323,"(15,30]"
5932,17.0233545647558,"(15,30]"
1841,17.0240617705154,"(15,30]"
726,17.0331384015595,"(15,30]"
5273,17.0333333333333,"(15,30]"
1591,17.042735042735,"(15,30]"
912,17.0438212094654,"(15,30]"
5421,17.0485197368421,"(15,30]"
6405,17.051724137931,"(15,30]"
4028,17.0554711246201,"(15,30]"
1574,17.0589101620029,"(15,30]"
3327,17.0714285714286,"(15,30]"
2647,17.0799555802332,"(15,30]"
2771,17.0810810810811,"(15,30]"
4836,17.0824175824176,"(15,30]"
5537,17.0861576153532,"(15,30]"
2485,17.0873860182371,"(15,30]"
3772,17.0938697318008,"(15,30]"
5077,17.0948616600791,"(15,30]"
4647,17.0951391773993,"(15,30]"
1860,17.1027615507169,"(15,30]"
3505,17.104845814978,"(15,30]"
4519,17.1048717948718,"(15,30]"
5719,17.1053685897436,"(15,30]"
4566,17.105943670442,"(15,30]"
3124,17.1079595816345,"(15,30]"
1113,17.1106290672451,"(15,30]"
378,17.1149425287356,"(15,30]"
1946,17.122663948352,"(15,30]"
3040,17.1243878550441,"(15,30]"
4472,17.1283365364083,"(15,30]"
865,17.1299670691548,"(15,30]"
3043,17.1303363518758,"(15,30]"
1521,17.1331967213115,"(15,30]"
3165,17.1363636363636,"(15,30]"
13,17.1366197183099,"(15,30]"
1797,17.1428571428571,"(15,30]"
3099,17.1511516314779,"(15,30]"
5556,17.1572327044025,"(15,30]"
4299,17.1576271186441,"(15,30]"
1993,17.1581843191197,"(15,30]"
687,17.1619327456742,"(15,30]"
3097,17.1623803009576,"(15,30]"
1564,17.1742610837438,"(15,30]"
6477,17.17859725235,"(15,30]"
2952,17.1870463428252,"(15,30]"
1731,17.1901123595506,"(15,30]"
5495,17.1914893617021,"(15,30]"
5069,17.1971185330714,"(15,30]"
1246,17.1973830734967,"(15,30]"
1729,17.1980198019802,"(15,30]"
4454,17.2013888888889,"(15,30]"
1073,17.2059840885507,"(15,30]"
5407,17.2072752230611,"(15,30]"
6499,17.2099056603774,"(15,30]"
6531,17.2121212121212,"(15,30]"
1801,17.2135868045848,"(15,30]"
4930,17.213833011849,"(15,30]"
1549,17.2214611872146,"(15,30]"
2361,17.2222222222222,"(15,30]"
1963,17.2269149548858,"(15,30]"
181,17.2302284710018,"(15,30]"
23,17.2335600907029,"(15,30]"
1450,17.239800543971,"(15,30]"
2439,17.2439024390244,"(15,30]"
3493,17.2451771308313,"(15,30]"
682,17.2485981308411,"(15,30]"
2550,17.25,"(15,30]"
3135,17.25,"(15,30]"
3900,17.25,"(15,30]"
3504,17.2608695652174,"(15,30]"
2471,17.2639593908629,"(15,30]"
2458,17.2686567164179,"(15,30]"
549,17.2714453584019,"(15,30]"
1840,17.2719316524276,"(15,30]"
6022,17.2784810126582,"(15,30]"
233,17.2791464597478,"(15,30]"
1616,17.2830820770519,"(15,30]"
5952,17.2838709677419,"(15,30]"
1839,17.2883548983364,"(15,30]"
2412,17.2946350043975,"(15,30]"
3487,17.2977258167841,"(15,30]"
1336,17.2993197278912,"(15,30]"
3186,17.3057199211045,"(15,30]"
1402,17.3079710144928,"(15,30]"
6350,17.311320754717,"(15,30]"
2941,17.3118983442434,"(15,30]"
1284,17.3125,"(15,30]"
3512,17.3148178671502,"(15,30]"
1837,17.3156462585034,"(15,30]"
1356,17.3177737881508,"(15,30]"
4598,17.3207717041801,"(15,30]"
5252,17.321546961326,"(15,30]"
2959,17.3292682926829,"(15,30]"
2325,17.3297604035309,"(15,30]"
3722,17.3316900518266,"(15,30]"
1897,17.3333333333333,"(15,30]"
2101,17.3350031308704,"(15,30]"
2072,17.338688085676,"(15,30]"
163,17.3424932975871,"(15,30]"
797,17.3430656934307,"(15,30]"
5941,17.350114416476,"(15,30]"
1969,17.3542830540037,"(15,30]"
3875,17.3548387096774,"(15,30]"
1724,17.356420233463,"(15,30]"
5849,17.3604651162791,"(15,30]"
3932,17.3607038123167,"(15,30]"
2961,17.3688721804511,"(15,30]"
4565,17.3737638748739,"(15,30]"
1784,17.373786407767,"(15,30]"
4561,17.3832589980293,"(15,30]"
1717,17.3838614831754,"(15,30]"
1836,17.3839212469237,"(15,30]"
4639,17.384858044164,"(15,30]"
4072,17.3890160183066,"(15,30]"
2493,17.3908629441624,"(15,30]"
6503,17.3931034482759,"(15,30]"
4547,17.3989573329675,"(15,30]"
204,17.4,"(15,30]"
1821,17.4066140548666,"(15,30]"
799,17.4068141367913,"(15,30]"
2508,17.4078711985689,"(15,30]"
1418,17.408077994429,"(15,30]"
5373,17.4226804123711,"(15,30]"
5989,17.4227642276423,"(15,30]"
449,17.425,"(15,30]"
321,17.4267333809864,"(15,30]"
4541,17.4269911504425,"(15,30]"
3572,17.4326241134752,"(15,30]"
3806,17.4342105263158,"(15,30]"
2110,17.4362745098039,"(15,30]"
1866,17.436309387193,"(15,30]"
5405,17.4371468926554,"(15,30]"
6625,17.4387464387464,"(15,30]"
1776,17.4390482398957,"(15,30]"
4460,17.4400592007893,"(15,30]"
2565,17.4521072796935,"(15,30]"
3675,17.4536478332419,"(15,30]"
2575,17.4546313799622,"(15,30]"
3958,17.4587429252309,"(15,30]"
2998,17.4613636363636,"(15,30]"
1398,17.4636075949367,"(15,30]"
941,17.4648829431438,"(15,30]"
3667,17.4651799687011,"(15,30]"
2995,17.4736842105263,"(15,30]"
1019,17.4760649978041,"(15,30]"
6560,17.4769230769231,"(15,30]"
730,17.4771723122239,"(15,30]"
3383,17.4774030940379,"(15,30]"
2130,17.4774166314901,"(15,30]"
4620,17.4929695113462,"(15,30]"
2188,17.4939678284182,"(15,30]"
2436,17.4953432218006,"(15,30]"
4237,17.4993859002702,"(15,30]"
5979,17.4996483001172,"(15,30]"
71,17.5,"(15,30]"
3808,17.5,"(15,30]"
5635,17.5,"(15,30]"
5483,17.5021591610117,"(15,30]"
461,17.5022831050228,"(15,30]"
4296,17.5054347826087,"(15,30]"
772,17.5098039215686,"(15,30]"
5950,17.5160038797284,"(15,30]"
5931,17.5185185185185,"(15,30]"
318,17.5213414634146,"(15,30]"
2154,17.5220588235294,"(15,30]"
2444,17.5267857142857,"(15,30]"
6008,17.5277777777778,"(15,30]"
4626,17.5328769304251,"(15,30]"
3942,17.5342029907731,"(15,30]"
2646,17.5424878836834,"(15,30]"
1732,17.5442834138486,"(15,30]"
3465,17.5445356917246,"(15,30]"
830,17.545010784425,"(15,30]"
1670,17.5450861195542,"(15,30]"
2264,17.5513626834382,"(15,30]"
2417,17.5555555555556,"(15,30]"
514,17.558282208589,"(15,30]"
3459,17.5615906886518,"(15,30]"
4628,17.5659448818898,"(15,30]"
3447,17.5695588948134,"(15,30]"
5124,17.5714285714286,"(15,30]"
5409,17.5719381688466,"(15,30]"
3966,17.5757575757576,"(15,30]"
5986,17.5774410774411,"(15,30]"
1814,17.5794645050356,"(15,30]"
4357,17.5815217391304,"(15,30]"
5643,17.5886143931257,"(15,30]"
5367,17.5902777777778,"(15,30]"
1366,17.5909090909091,"(15,30]"
4665,17.5958778064041,"(15,30]"
5834,17.5961538461538,"(15,30]"
1809,17.5971563981043,"(15,30]"
2219,17.6,"(15,30]"
4924,17.6010891763104,"(15,30]"
1960,17.6049935979513,"(15,30]"
521,17.6087896253602,"(15,30]"
4511,17.6106080206986,"(15,30]"
3740,17.6174863387978,"(15,30]"
3700,17.6231884057971,"(15,30]"
4034,17.6285714285714,"(15,30]"
2031,17.6306068601583,"(15,30]"
2105,17.6345177664975,"(15,30]"
1774,17.6353074525361,"(15,30]"
3286,17.640243902439,"(15,30]"
3987,17.642,"(15,30]"
1011,17.6608910891089,"(15,30]"
3263,17.6619981325864,"(15,30]"
118,17.6632653061224,"(15,30]"
4926,17.6632834306014,"(15,30]"
1175,17.6691091399923,"(15,30]"
576,17.6730769230769,"(15,30]"
2092,17.6759776536313,"(15,30]"
1319,17.6807817589577,"(15,30]"
1281,17.68830472103,"(15,30]"
3240,17.690281030445,"(15,30]"
3488,17.7066974595843,"(15,30]"
605,17.7143926166126,"(15,30]"
3067,17.7155756207675,"(15,30]"
3953,17.7163904235727,"(15,30]"
3089,17.7169811320755,"(15,30]"
1410,17.7205263157895,"(15,30]"
3769,17.7217659137577,"(15,30]"
2153,17.7224980402404,"(15,30]"
6387,17.7272727272727,"(15,30]"
1641,17.7276212184003,"(15,30]"
791,17.7279832253145,"(15,30]"
6401,17.7297090352221,"(15,30]"
4180,17.7307692307692,"(15,30]"
4375,17.7333333333333,"(15,30]"
2138,17.738219895288,"(15,30]"
999,17.7395833333333,"(15,30]"
1150,17.741897810219,"(15,30]"
4027,17.742199488491,"(15,30]"
4418,17.7564102564103,"(15,30]"
4844,17.7631578947368,"(15,30]"
147,17.7660764212488,"(15,30]"
5907,17.766831494865,"(15,30]"
5404,17.7676767676768,"(15,30]"
5106,17.7696335078534,"(15,30]"
3056,17.7714285714286,"(15,30]"
1707,17.7760229720029,"(15,30]"
6271,17.7777777777778,"(15,30]"
1962,17.7803816538333,"(15,30]"
4726,17.7826086956522,"(15,30]"
4609,17.7878126817917,"(15,30]"
5911,17.7880341880342,"(15,30]"
3528,17.7958297132928,"(15,30]"
4517,17.7998922704013,"(15,30]"
1788,17.8047796399752,"(15,30]"
6316,17.8048780487805,"(15,30]"
5602,17.8123415046492,"(15,30]"
1568,17.8164102564103,"(15,30]"
3857,17.8166841920785,"(15,30]"
1658,17.8171318575553,"(15,30]"
5999,17.8193277310924,"(15,30]"
6382,17.820725388601,"(15,30]"
710,17.8235724743777,"(15,30]"
1655,17.8269441401972,"(15,30]"
5811,17.8303132678133,"(15,30]"
3116,17.8347457627119,"(15,30]"
406,17.8399168399168,"(15,30]"
2483,17.8456375838926,"(15,30]"
1317,17.8516721981108,"(15,30]"
3320,17.8571428571429,"(15,30]"
4049,17.8641975308642,"(15,30]"
4649,17.875,"(15,30]"
4597,17.8767538869928,"(15,30]"
961,17.8794326241135,"(15,30]"
82,17.8806758183738,"(15,30]"
3760,17.8829268292683,"(15,30]"
2298,17.8839826839827,"(15,30]"
6673,17.8845225784212,"(15,30]"
2353,17.8925619834711,"(15,30]"
2966,17.8992,"(15,30]"
780,17.9104339796861,"(15,30]"
3031,17.9142857142857,"(15,30]"
6668,17.9153386454183,"(15,30]"
3109,17.919018404908,"(15,30]"
5176,17.9230769230769,"(15,30]"
